color;director_name;num_critic_for_reviews;duration;final_budget;movie_title;imdb_score
Color;Brad Bird;283.0;115.0;92000000.0;The Incredibles ;8.0
Color;Renny Harlin;61.0;124.0;98000000.0;Cutthroat Island ;5.6
Color;Chris Columbus;217.0;118.0;95000000.0;Percy Jackson & the Olympians: The Lightning Thief ;5.9
Color;Barry Sonnenfeld;175.0;98.0;90000000.0;Men in Black ;7.3
Color;John Lasseter;191.0;82.0;90000000.0;Toy Story 2 ;7.9
Color;Tony Scott;316.0;98.0;100000000.0;Unstoppable ;6.8
Color;Brett Ratner;127.0;90.0;90000000.0;Rush Hour 2 ;6.6
Color;Robert Zemeckis;185.0;130.0;100000000.0;What Lies Beneath ;6.6
Color;Phil Lord;191.0;90.0;100000000.0;Cloudy with a Chance of Meatballs ;7.0
Color;Carlos Saldanha;188.0;94.0;90000000.0;Ice Age: Dawn of the Dinosaurs ;7.0
Color;Ben Stiller;362.0;114.0;90000000.0;The Secret Life of Walter Mitty ;7.3
Color;McG;181.0;94.0;93000000.0;Charlie's Angels ;5.5
Color;Martin Scorsese;352.0;151.0;90000000.0;The Departed ;8.5
Color;Tony Bancroft;143.0;88.0;90000000.0;Mulan ;7.5
Color;Ben Stiller;308.0;121.0;92000000.0;Tropic Thunder ;7.0
Color;David Fincher;517.0;158.0;90000000.0;The Girl with the Dragon Tattoo ;7.8
Color;John McTiernan;148.0;128.0;90000000.0;Die Hard with a Vengeance ;7.6
Color;Guy Ritchie;415.0;128.0;90000000.0;Sherlock Holmes ;7.6
Color;Timur Bekmambetov;1.0;141.0;100000000.0;Ben-Hur ;6.1
Color;Gary Trousdale;146.0;95.0;120000000.0;Atlantis: The Lost Empire ;6.8
Color;Walt Becker;70.0;92.0;90000000.0;Alvin and the Chipmunks: The Road Chip ;5.0
Color;Bryan Singer;269.0;121.0;75000000.0;Valkyrie ;7.1
Color;Dennis Dugan;198.0;113.0;90000000.0;You Don't Mess with the Zohan ;5.5
Color;Chris Columbus;253.0;106.0;88000000.0;Pixels ;5.6
Color;Steven Spielberg;281.0;146.0;100000000.0;A.I. Artificial Intelligence ;7.1
Color;Rob Minkoff;122.0;88.0;90000000.0;The Haunted Mansion ;4.9
Color;Robert Zemeckis;159.0;150.0;90000000.0;Contact ;7.4
Color;Paul Verhoeven;180.0;119.0;95000000.0;Hollow Man ;5.7
Color;Sydney Pollack;227.0;128.0;80000000.0;The Interpreter ;6.4
Color;Thor Freudenthal;183.0;106.0;90000000.0;Percy Jackson: Sea of Monsters ;5.9
Color;Jan de Bont;157.0;117.0;95000000.0;Lara Croft Tomb Raider: The Cradle of Life ;5.5
Color;Jon M. Chu;196.0;129.0;90000000.0;Now You See Me 2 ;6.9
Color;Phillip Noyce;64.0;116.0;68000000.0;The Saint ;6.2
Color;Tony Scott;142.0;114.0;115000000.0;Spy Game ;7.0
Color;Brian De Palma;181.0;114.0;100000000.0;Mission to Mars ;5.6
Color;Carlos Saldanha;240.0;96.0;90000000.0;Rio ;7.0
Color;Chris Columbus;93.0;132.0;100000000.0;Bicentennial Man ;6.8
Color;Mick Jackson;84.0;104.0;90000000.0;Volcano ;5.4
Color;Alan J. Pakula;66.0;111.0;86000000.0;The Devil's Own ;6.1
Color;Kathryn Bigelow;136.0;138.0;100000000.0;K-19: The Widowmaker ;6.7
Color;John Milius;166.0;129.0;20000000.0;Conan the Barbarian ;6.9
Color;Ron Howard;201.0;144.0;88000000.0;Cinderella Man ;8.0
Color;Andrey Konchalovskiy;47.0;110.0;90000000.0;The Nutcracker in 3D ;4.4
 Black and White;Gary Ross;175.0;140.0;87000000.0;Seabiscuit ;7.3
Color;Jan de Bont;114.0;113.0;92000000.0;Twister ;6.3
Color;Robert Zemeckis;221.0;143.0;90000000.0;Cast Away ;7.7
Color;George Miller;206.0;108.0;100000000.0;Happy Feet ;6.5
Color;Paul Greengrass;239.0;108.0;75000000.0;The Bourne Supremacy ;7.8
Color;Wolfgang Petersen;142.0;124.0;85000000.0;Air Force One ;6.4
Color;Steven Soderbergh;186.0;116.0;85000000.0;Ocean's Eleven ;7.8
Color;Paul W.S. Anderson;228.0;110.0;75000000.0;The Three Musketeers ;5.8
Color;Genndy Tartakovsky;256.0;91.0;85000000.0;Hotel Transylvania ;7.1
Color;Kevin Lima;222.0;107.0;85000000.0;Enchanted ;7.1
Color;;103.0;44.0;25927998.87363948;Hannibal             ;8.6
Color;Daniel Espinosa;298.0;115.0;85000000.0;Safe House ;6.8
Color;Kevin Lima;84.0;100.0;85000000.0;102 Dalmatians ;4.8
Color;Brett Ratner;236.0;104.0;75000000.0;Tower Heist ;6.2
Color;Nancy Meyers;157.0;138.0;85000000.0;The Holiday ;6.9
Color;Tony Scott;81.0;140.0;90000000.0;Enemy of the State ;7.3
Color;Nancy Meyers;187.0;120.0;85000000.0;It's Complicated ;6.6
Color;Steven Soderbergh;238.0;122.0;85000000.0;Ocean's Thirteen ;6.9
Color;Roger Allers;107.0;83.0;85000000.0;Open Season ;6.2
Color;Neil Burger;459.0;139.0;85000000.0;Divergent ;6.7
Color;Jean-Jacques Annaud;187.0;131.0;68000000.0;Enemy at the Gates ;7.6
Color;Peter Berg;151.0;104.0;85000000.0;The Rundown ;6.7
Color;John McTiernan;80.0;130.0;85000000.0;Last Action Hero ;6.2
Color;Rob Marshall;229.0;145.0;85000000.0;Memoirs of a Geisha ;7.3
Color;Justin Lin;158.0;104.0;85000000.0;The Fast and the Furious: Tokyo Drift ;6.0
Color;Sarah Smith;190.0;97.0;100000000.0;Arthur Christmas ;7.1
Color;Martin Brest;98.0;178.0;90000000.0;Meet Joe Black ;7.1
Color;Andrew Davis;135.0;108.0;85000000.0;Collateral Damage ;5.5
Color;Bob Fosse;84.0;123.0;17621670.933212668;All That Jazz ;7.8
Color;Tarsem Singh;382.0;106.0;85000000.0;Mirror Mirror ;5.6
Color;Edgar Wright;393.0;112.0;60000000.0;Scott Pilgrim vs. the World ;7.5
Color;Jon Amiel;149.0;135.0;60000000.0;The Core ;5.4
Color;Peter Segal;94.0;109.0;84000000.0;Nutty Professor II: The Klumps ;4.3
Color;Raja Gosnell;138.0;86.0;84000000.0;Scooby-Doo ;4.9
Color;Pete Travis;432.0;95.0;35000000.0;Dredd ;7.1
Color;Frank Coraci;173.0;107.0;70000000.0;Click ;6.4
Color;George A. Romero;127.0;130.0;8000000.0;Creepshow ;6.9
Color;Brad Peyton;91.0;82.0;85000000.0;Cats & Dogs: The Revenge of Kitty Galore ;4.3
Color;Doug Liman;238.0;88.0;85000000.0;Jumper ;6.1
Color;Guillermo del Toro;345.0;120.0;85000000.0;Hellboy II: The Golden Army ;7.0
Color;David Fincher;377.0;162.0;65000000.0;Zodiac ;7.7
Color;Roger Spottiswoode;170.0;123.0;82000000.0;The 6th Day ;5.9
Color;Tom Shadyac;191.0;101.0;81000000.0;Bruce Almighty ;6.7
Color;Sylvester Stallone;424.0;113.0;80000000.0;The Expendables ;6.5
Color;Brian De Palma;154.0;110.0;80000000.0;Mission: Impossible ;7.1
Color;Gary Ross;673.0;142.0;78000000.0;The Hunger Games ;7.3
Color;Todd Phillips;383.0;102.0;80000000.0;The Hangover Part II ;6.5
Color;Tim Burton;153.0;126.0;80000000.0;Batman Returns ;7.0
Color;Tim Johnson;166.0;83.0;80000000.0;Over the Hedge ;6.8
Color;Dean DeBlois;180.0;85.0;80000000.0;Lilo & Stitch ;7.2
Color;Gary Winick;120.0;97.0;41339110.46122382;Charlotte's Web ;6.4
Color;Mimi Leder;125.0;120.0;75000000.0;Deep Impact ;6.1
Color;Dean Parisot;234.0;116.0;84000000.0;RED 2 ;6.7
Color;Peter Segal;134.0;113.0;82000000.0;The Longest Yard ;6.4
Color;Mike Mitchell;91.0;87.0;75000000.0;Alvin and the Chipmunks: Chipwrecked ;4.4
Color;Dennis Dugan;139.0;101.0;80000000.0;Grown Ups 2 ;5.4
Color;Peter Segal;265.0;110.0;80000000.0;Get Smart ;6.5
Color;Nancy Meyers;145.0;128.0;80000000.0;Something's Gotta Give ;6.7
Color;Martin Scorsese;490.0;138.0;80000000.0;Shutter Island ;8.1
Color;Seth Gordon;141.0;88.0;80000000.0;Four Christmases ;5.6
Color;Chris Wedge;163.0;91.0;75000000.0;Robots ;6.3
Color;John Woo;155.0;138.0;80000000.0;Face/Off ;7.3
Color;Adam Shankman;144.0;99.0;80000000.0;Bedtime Stories ;6.1
Color;Sam Mendes;226.0;117.0;80000000.0;Road to Perdition ;7.7
Color;Dennis Dugan;204.0;117.0;80000000.0;Just Go with It ;6.4
;;95.0;54.0;40000000.0;Daredevil             ;8.8
Color;Simon West;139.0;123.0;75000000.0;Con Air ;6.8
Color;D.J. Caruso;215.0;118.0;80000000.0;Eagle Eye ;6.6
Color;Anthony Minghella;198.0;154.0;79000000.0;Cold Mountain ;7.2
Color;Albert Hughes;325.0;118.0;80000000.0;The Book of Eli ;6.9
Color;Les Mayfield;53.0;90.0;80000000.0;Flubber ;5.2
Color;Jan de Bont;167.0;113.0;80000000.0;The Haunting ;4.9
Color;Joe Pytka;46.0;88.0;80000000.0;Space Jam ;6.3
Color;Shawn Levy;147.0;93.0;65000000.0;The Pink Panther ;5.6
Color;Scott Derrickson;276.0;104.0;80000000.0;The Day the Earth Stood Still ;5.5
Color;Richard Donner;80.0;135.0;75000000.0;Conspiracy Theory ;6.7
Color;David Ayer;406.0;134.0;68000000.0;Fury ;7.6
Color;Ivan Reitman;97.0;98.0;70000000.0;Six Days Seven Nights ;5.7
Color;Eric Brevig;143.0;80.0;80000000.0;Yogi Bear ;4.6
Color;Kelly Asbury;106.0;83.0;80000000.0;Spirit: Stallion of the Cimarron ;7.0
Color;Frank Coraci;178.0;102.0;80000000.0;Zookeeper ;5.2
Color;Stephen Hopkins;102.0;130.0;80000000.0;Lost in Space ;5.1
Color;Jonathan Demme;209.0;129.0;80000000.0;The Manchurian Candidate ;6.6
Color;Henry Jaglom;19.0;117.0;17509725.812721737;Déjà Vu ;7.0
Color;Genndy Tartakovsky;152.0;89.0;80000000.0;Hotel Transylvania 2 ;6.7
 Black and White;;31.0;25.0;26860874.87773054;Bewitched             ;7.6
Color;James Algar;129.0;74.0;80000000.0;Fantasia 2000 ;7.3
Color;Simon Wells;124.0;96.0;80000000.0;The Time Machine ;5.9
Color;Ron Underwood;35.0;114.0;90000000.0;Mighty Joe Young ;5.6
Color;Dominic Sena;166.0;99.0;102000000.0;Swordfish ;6.5
Color;Martin Campbell;137.0;129.0;75000000.0;The Legend of Zorro ;5.9
Color;Vincent Ward;121.0;113.0;85000000.0;What Dreams May Come ;7.0
Color;Steven Brill;87.0;90.0;85000000.0;Little Nicky ;5.3
Color;Terry Gilliam;233.0;118.0;88000000.0;The Brothers Grimm ;5.9
Color;Tim Burton;132.0;106.0;70000000.0;Mars Attacks! ;6.3
Color;Lucile Hadzihalilovic;63.0;81.0;10346070.106865924;Evolution ;6.4
Color;Lee Tamahori;95.0;117.0;57235317.5709355;The Edge ;6.9
Color;Jonathan Mostow;258.0;89.0;80000000.0;Surrogates ;6.3
Color;Roger Donaldson;162.0;145.0;80000000.0;Thirteen Days ;7.3
Color;Rob Cohen;61.0;114.0;80000000.0;Daylight ;5.8
Color;Barry Cook;113.0;87.0;80000000.0;Walking with Dinosaurs 3D ;5.2
Color;Roger Christian;174.0;119.0;73000000.0;Battlefield Earth ;2.4
Color;Joe Dante;101.0;91.0;80000000.0;Looney Tunes: Back in Action ;5.7
 Black and White;Rob Marshall;205.0;118.0;80000000.0;Nine ;5.8
Color;Richard Donner;123.0;116.0;80000000.0;Timeline ;5.6
Color;Kevin Costner;79.0;177.0;80000000.0;The Postman ;6.0
Color;George Miller;61.0;97.0;80000000.0;Babe: Pig in the City ;5.8
Color;Breck Eisner;202.0;106.0;90000000.0;The Last Witch Hunter ;6.0
Color;Antony Hoffman;145.0;106.0;80000000.0;Red Planet ;5.7
Color;Luc Besson;101.0;94.0;86000000.0;Arthur and the Invisibles ;6.0
Color;Jacques Perrin;113.0;104.0;80000000.0;Oceans ;7.8
Color;Peter Hyams;113.0;102.0;80000000.0;A Sound of Thunder ;4.2
Color;Paul W.S. Anderson;272.0;105.0;80000000.0;Pompeii ;5.6
Color;Andrés Couturier;3.0;89.0;8000000.0;Top Cat Begins ;4.4
Color;Ron Howard;205.0;135.0;57999999.99999999;A Beautiful Mind ;8.2
Color;Roger Allers;186.0;73.0;45000000.0;The Lion King ;8.5
Color;Brad Peyton;178.0;94.0;79000000.0;Journey 2: The Mysterious Island ;5.8
Color;Cody Cameron;169.0;95.0;78000000.0;Cloudy with a Chance of Meatballs 2 ;6.5
Color;Brett Ratner;210.0;124.0;78000000.0;Red Dragon ;7.2
Color;Joe Johnston;140.0;136.0;100000000.0;Hidalgo ;6.7
Color;Dennis Dugan;156.0;91.0;79000000.0;Jack and Jill ;3.4
Color;John Singleton;150.0;107.0;76000000.0;2 Fast 2 Furious ;5.9
Color;Mark Osborne;119.0;108.0;81200000.0;The Little Prince ;7.8
Color;Oliver Hirschbiegel;232.0;99.0;80000000.0;The Invasion ;5.9
Color;Des McAnuff;49.0;92.0;76000000.0;The Adventures of Rocky & Bullwinkle ;4.1
Color;Yarrow Cheney;165.0;87.0;75000000.0;The Secret Life of Pets ;6.8
 Black and White;Stephen Norrington;202.0;110.0;78000000.0;The League of Extraordinary Gentlemen ;5.8
Color;Pierre Coffin;306.0;98.0;76000000.0;Despicable Me 2 ;7.5
Color;Roland Emmerich;185.0;154.0;75000000.0;Independence Day ;6.9
Color;Steven Spielberg;177.0;129.0;73000000.0;The Lost World: Jurassic Park ;6.5
Color;Eric Darnell;181.0;86.0;75000000.0;Madagascar ;6.9
Color;Alfonso Cuarón;372.0;109.0;76000000.0;Children of Men ;7.9
Color;Bryan Singer;290.0;104.0;75000000.0;X-Men ;7.4
Color;Timur Bekmambetov;316.0;110.0;75000000.0;Wanted ;6.7
Color;Michael Bay;122.0;136.0;75000000.0;The Rock ;7.4
Color;Carlos Saldanha;164.0;115.0;80000000.0;Ice Age: The Meltdown ;6.9
Color;Peter Segal;147.0;99.0;75000000.0;50 First Dates ;6.8
Color;Adam Shankman;219.0;117.0;75000000.0;Hairspray ;6.7
Color;Renny Harlin;167.0;125.0;50000000.0;Exorcist: The Beginning ;5.1
Color;David Kellogg;70.0;110.0;90000000.0;Inspector Gadget ;4.1
Color;Louis Leterrier;384.0;125.0;75000000.0;Now You See Me ;7.3
Color;Dennis Dugan;179.0;102.0;80000000.0;Grown Ups ;6.0
Color;Steven Spielberg;151.0;128.0;60000000.0;The Terminal ;7.3
Color;;12.0;43.0;21532234.901306167;Constantine             ;7.5
Color;Thor Freudenthal;107.0;100.0;35000000.0;Hotel for Dogs ;5.4
Color;Martin Campbell;134.0;124.0;75000000.0;Vertical Limit ;5.9
Color;Mike Nichols;269.0;102.0;75000000.0;Charlie Wilson's War ;7.1
Color;Bibo Bergeron;143.0;90.0;75000000.0;Shark Tale ;6.0
Color;Bill Condon;241.0;130.0;70000000.0;Dreamgirls ;6.5
Color;;12.0;45.0;17040256.336813312;Life             ;8.3
Color;F. Gary Gray;161.0;118.0;53000000.0;Be Cool ;5.7
Color;Steven Spielberg;298.0;163.0;70000000.0;Munich ;7.6
Color;Antoine Fuqua;89.0;142.0;70000000.0;Tears of the Sun ;6.6
Color;Robert Luketic;140.0;100.0;75000000.0;Killers ;5.4
Color;Guy Ritchie;362.0;116.0;75000000.0;The Man from U.N.C.L.E. ;7.3
Color;James L. Brooks;124.0;131.0;80000000.0;Spanglish ;6.5
Color;Gil Kenan;190.0;91.0;75000000.0;Monster House ;6.6
Color;Barry Levinson;132.0;123.0;75000000.0;Bandits ;6.6
Color;Jerry Zucker;53.0;134.0;55000000.0;First Knight ;5.9
Color;Andy Tennant;91.0;148.0;92000000.0;Anna and the King ;6.7
Color;Tarsem Singh;284.0;110.0;75000000.0;Immortals ;6.1
Color;Florent-Emilio Siri;152.0;113.0;52000000.0;Hostage ;6.6
Color;Don Bluth;131.0;94.0;75000000.0;Titan A.E. ;6.6
Color;Ron Shelton;132.0;116.0;75000000.0;Hollywood Homicide ;5.3
Color;Paul W.S. Anderson;67.0;99.0;60000000.0;Soldier ;6.0
Color;David Pastor;130.0;84.0;21902799.559072733;Carriers ;6.0
Color;Henry Selick;74.0;93.0;75000000.0;Monkeybone ;4.7
Color;John Moore;114.0;113.0;45000000.0;Flight of the Phoenix ;6.1
Color;M. Night Shyamalan;294.0;106.0;75000000.0;Unbreakable ;7.2
Color;Kyle Balda;308.0;91.0;74000000.0;Minions ;6.4
Color;Zack Snyder;435.0;128.0;82000000.0;Sucker Punch ;6.1
Color;Brian De Palma;117.0;98.0;73000000.0;Snake Eyes ;5.9
Color;Barry Levinson;108.0;134.0;80000000.0;Sphere ;6.0
Color;Clay Kaytis;141.0;97.0;73000000.0;The Angry Birds Movie ;6.3
Color;Andy Tennant;176.0;112.0;70000000.0;Fool's Gold ;5.6
Color;Judd Apatow;230.0;153.0;75000000.0;Funny People ;6.4
Color;Peter Berg;234.0;110.0;70000000.0;The Kingdom ;7.1
Color;Adam McKay;164.0;122.0;72500000.0;Talladega Nights: The Ballad of Ricky Bobby ;6.6
Color;Steve Carr;91.0;87.0;70000000.0;Dr. Dolittle 2 ;4.6
Color;Mel Gibson;132.0;178.0;72000000.00000001;Braveheart ;8.4
Color;Sam Mendes;262.0;125.0;72000000.00000001;Jarhead ;7.1
Color;David Silverman;299.0;87.0;75000000.0;The Simpsons Movie ;7.4
Color;Frank Darabont;128.0;152.0;72000000.00000001;The Majestic ;6.9
Color;Renny Harlin;109.0;116.0;94000000.0;Driven ;4.5
Color;Jean-Jacques Annaud;88.0;109.0;63991316.0;Two Brothers ;7.1
Color;M. Night Shyamalan;261.0;108.0;60000000.0;The Village ;6.5
Color;Betty Thomas;73.0;85.0;71500000.0;Doctor Dolittle ;5.3
Color;M. Night Shyamalan;208.0;106.0;72000000.00000001;Signs ;6.7
Color;Andrew Adamson;205.0;93.0;150000000.0;Shrek 2 ;7.2
Color;John Lasseter;256.0;117.0;120000000.0;Cars ;7.2
Color;Garry Marshall;103.0;116.0;70000000.0;Runaway Bride ;5.5
Color;Rob Cohen;191.0;132.0;70000000.0;xXx ;5.8
Color;Paul Tibbitt;147.0;92.0;74000000.0;The SpongeBob Movie: Sponge Out of Water ;6.0
Color;Ron Howard;79.0;139.0;80000000.0;Ransom ;6.6
Color;Quentin Tarantino;486.0;153.0;75000000.0;Inglourious Basterds ;8.3
Color;Steven Spielberg;75.0;142.0;70000000.0;Hook ;6.7
Color;Renny Harlin;142.0;124.0;70000000.0;Die Hard 2 ;7.1
Color;Clark Johnson;144.0;117.0;80000000.0;S.W.A.T. ;6.0
Color;;39.0;45.0;26594503.702424787;Sleepy Hollow             ;7.5
Color;Cameron Crowe;153.0;141.0;68000000.0;Vanilla Sky ;6.9
Color;M. Night Shyamalan;284.0;110.0;70000000.0;Lady in the Water ;5.6
Color;Paul W.S. Anderson;247.0;109.0;60000000.0;AVP: Alien vs. Predator ;5.6
Color;Betty Thomas;107.0;88.0;75000000.0;Alvin and the Chipmunks: The Squeakquel ;4.5
Color;Randall Wallace;141.0;124.0;75000000.0;We Were Soldiers ;7.1
Color;Antoine Fuqua;358.0;119.0;70000000.0;Olympus Has Fallen ;6.5
Color;Jonathan Frakes;160.0;103.0;57999999.99999999;Star Trek: Insurrection ;6.4
Color;Jonathan Liebesman;355.0;116.0;70000000.0;Battle Los Angeles ;5.8
Color;Tim Burton;235.0;125.0;70000000.0;Big Fish ;8.0
Color;Mike Nichols;59.0;125.0;70000000.0;Wolf ;6.2
 Black and White;Steven Spielberg;388.0;146.0;66000000.0;War Horse ;7.2
Color;George Clooney;371.0;118.0;70000000.0;The Monuments Men ;6.1
Color;James Cameron;82.0;171.0;70000000.0;The Abyss ;7.6
Color;Oliver Stone;297.0;136.0;70000000.0;Wall Street: Money Never Sleeps ;6.3
Color;Gary Shore;261.0;92.0;70000000.0;Dracula Untold ;6.3
Color;Edward Zwick;120.0;116.0;70000000.0;The Siege ;6.3
Color;Matthew Vaughn;228.0;127.0;70000000.0;Stardust ;7.7
Color;Jean-Jacques Annaud;76.0;136.0;70000000.0;Seven Years in Tibet ;7.0
Color;Ron Howard;185.0;111.0;70000000.0;The Dilemma ;5.3
Color;Joel Schumacher;128.0;116.0;70000000.0;Bad Company ;5.6
Color;Andrzej Bartkowiak;237.0;113.0;60000000.0;Doom ;5.2
Color;Betty Thomas;105.0;97.0;70000000.0;I Spy ;5.4
Color;Måns Mårlind;242.0;88.0;70000000.0;Underworld: Awakening ;6.4
Color;Adam Shankman;360.0;136.0;75000000.0;Rock of Ages ;5.9
Color;Gregory Hoblit;112.0;125.0;70000000.0;Hart's War ;6.3
Color;Gary McKendry;189.0;116.0;70000000.0;Killer Elite ;6.5
Color;John McTiernan;151.0;98.0;70000000.0;Rollerball ;3.0
Color;Wych Kaosayananda;92.0;91.0;70000000.0;Ballistic: Ecks vs. Sever ;3.6
Color;Mikael Salomon;79.0;97.0;70000000.0;Hard Rain ;5.8
Color;Bobby Farrelly;81.0;95.0;70000000.0;Osmosis Jones ;6.2
Color;Will Finn;51.0;88.0;70000000.0;Legends of Oz: Dorothy's Return ;5.6
Color;Michael Mann;261.0;133.0;70000000.0;Blackhat ;5.4
Color;Kerry Conran;197.0;106.0;70000000.0;Sky Captain and the World of Tomorrow ;6.1
Color;Michael Caton-Jones;159.0;116.0;70000000.0;Basic Instinct 2 ;4.2
Color;Mikael Håfström;286.0;115.0;50000000.0;Escape Plan ;6.7
Color;Renny Harlin;156.0;99.0;70000000.0;The Legend of Hercules ;4.2
Color;Phil Alden Robinson;176.0;124.0;68000000.0;The Sum of All Fears ;6.4
Color;David Slade;293.0;124.0;68000000.0;The Twilight Saga: Eclipse ;4.9
Color;Frank Oz;141.0;124.0;68000000.0;The Score ;6.8
Color;Pierre Coffin;304.0;87.0;69000000.0;Despicable Me ;7.7
Color;Joseph Ruben;40.0;105.0;68000000.0;Money Train ;5.6
Color;Seth MacFarlane;280.0;125.0;68000000.0;Ted 2 ;6.4
Color;Alejandro Amenábar;180.0;141.0;70000000.0;Agora ;7.2
Color;Kinka Usher;125.0;121.0;68000000.0;Mystery Men ;6.0
Color;Bobby Farrelly;237.0;111.0;36000000.00000001;Hall Pass ;5.9
Color;Michael Mann;209.0;157.0;68000000.0;The Insider ;7.9
Color;Craig Gillespie;178.0;117.0;80000000.0;The Finest Hours ;6.8
Color;Ridley Scott;238.0;128.0;70000000.0;Body of Lies ;7.1
Color;Jay Roach;190.0;114.0;50817130.662789;Dinner for Schmucks ;5.9
Color;Timur Bekmambetov;393.0;105.0;69000000.0;Abraham Lincoln: Vampire Hunter ;5.9
Color;Jon Amiel;138.0;113.0;66000000.0;Entrapment ;6.2
Color;;4.0;30.0;16276909.571863443;Last Man Standing             ;7.4
Color;Rob Bowman;142.0;121.0;66000000.0;The X Files ;7.0
Color;Doug Lefler;90.0;102.0;35000000.0;The Last Legion ;5.4
Color;Steven Spielberg;219.0;169.0;70000000.0;Saving Private Ryan ;8.6
Color;Scott Waugh;327.0;132.0;66000000.0;Need for Speed ;6.5
Color;Nancy Meyers;149.0;127.0;70000000.0;What Women Want ;6.4
Color;Chris Wedge;193.0;103.0;59000000.00000001;Ice Age ;7.6
Color;Lawrence Kasdan;175.0;136.0;68000000.0;Dreamcatcher ;5.5
Color;Steven Spielberg;538.0;150.0;65000000.0;Lincoln ;7.4
Color;Lana Wachowski;313.0;136.0;63000000.0;The Matrix ;8.7
Color;Ron Howard;159.0;140.0;52000000.0;Apollo 13 ;7.6
Color;Michael Lembeck;80.0;104.0;65000000.0;The Santa Clause 2 ;5.5
Color;Tom Hooper;488.0;158.0;61000000.0;Les Misérables ;7.6
Color;Nora Ephron;153.0;119.0;65000000.0;You've Got Mail ;6.5
Color;Adam McKay;173.0;106.0;65000000.0;Step Brothers ;6.9
Color;Martin Campbell;156.0;136.0;65000000.0;The Mask of Zorro ;6.7
Color;Todd Phillips;307.0;95.0;65000000.0;Due Date ;6.6
Color;Angelina Jolie Pitt;322.0;137.0;65000000.0;Unbroken ;7.2
 Black and White;Clint Eastwood;169.0;130.0;65000000.0;Space Cowboys ;6.4
Color;Renny Harlin;74.0;124.0;70000000.0;Cliffhanger ;6.4
Color;John Woo;72.0;108.0;50000000.0;Broken Arrow ;6.0
Color;Jon Turteltaub;86.0;104.0;65000000.0;The Kid ;6.1
Color;Oliver Stone;242.0;129.0;63000000.0;World Trade Center ;6.0
Color;Mike Newell;141.0;117.0;65000000.0;Mona Lisa Smile ;6.4
Color;Larry Charles;313.0;99.0;65000000.0;The Dictator ;6.4
Color;Stanley Kubrick;280.0;159.0;65000000.0;Eyes Wide Shut ;7.3
Color;Will Gluck;176.0;118.0;65000000.0;Annie ;5.2
Color;Glenn Ficarra;279.0;105.0;50100000.0;Focus ;6.6
Color;McG;241.0;103.0;65000000.0;This Means War ;6.3
Color;David S. Goyer;185.0;122.0;65000000.0;Blade: Trinity ;5.9
Color;John Milius;97.0;114.0;4200000.0;Red Dawn ;6.4
Color;Mike Nichols;117.0;143.0;65000000.0;Primary Colors ;6.7
